"concept","concept_name","original_code","code","pregnancy_filter","vocabulary"
"C0157344","Other obstetric trauma unspecified","199957003,200000004,200005009,","200005009","interruption_pregnancy","SNOMEDCT_US"
"C0157344","Other obstetric trauma unspecified","665","665","interruption_pregnancy","ICD9CM"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35yz","interruption_pregnancy","RCD"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35yz","interruption_pregnancy","RCD2"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35..","interruption_pregnancy","RCD"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35..","interruption_pregnancy","RCD2"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35..","interruption_pregnancy","RCD"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35..","interruption_pregnancy","RCD2"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35y0","interruption_pregnancy","RCD"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35y0","interruption_pregnancy","RCD2"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35yz","interruption_pregnancy","RCD"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35yz","interruption_pregnancy","RCD2"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35y0","interruption_pregnancy","RCD"
"C0157344","Other obstetric trauma unspecified","L35..,L35yz,L35y0","L35y0","interruption_pregnancy","RCD2"
"C0157344","Other obstetric trauma unspecified","O71","O71","interruption_pregnancy","ICD10CM"
"C0157345","Rupture of uterus before onset of labor","49561003,","49561003","end_of_pregnancy","SNOMEDCT_US"
"C0157345","Rupture of uterus before onset of labor","665","665","end_of_pregnancy","ICD9CM"
"C0157345","Rupture of uterus before onset of labor","O71.0","O71.0","end_of_pregnancy","ICD10CM"
"C0157346","Rupture of uterus before onset of labor, unspecified as to episode of care or not applicable","665","665","end_of_pregnancy","ICD9CM"
"C0157347","Rupture of uterus before onset of labour, with delivery","665.01","665.01","end_of_pregnancy","ICD9CM"
"C0157350","Rupture of uterus during labor, unspecified as to episode of care or not applicable","665.1","665.1","end_of_pregnancy","ICD9CM"
"C0157351","Rupture of uterus during labor, delivered, with or without mention of antepartum condition","665.11","665.11","end_of_pregnancy","ICD9CM"
"C0157355","Inversion of uterus, unspecified as to episode of care or not applicable","665.2","665.2","end_of_pregnancy","ICD9CM"
"C0157356","Inversion of uterus, delivered, with mention of postpartum complication","665.22","665.22","end_of_pregnancy","ICD9CM"
"C0157357","Inversion of uterus, postpartum","665.24","665.24","end_of_pregnancy","ICD9CM"
"C0157357","Inversion of uterus, postpartum","O71.2","O71.2","end_of_pregnancy","ICD10CM"
"C0157357","Inversion of uterus, postpartum","W99002","W99002","end_of_pregnancy","ICPC2P"
"C0157358","Laceration of cervix - obstetric","199972004,199973009,199976001,9071004,","199972004","interruption_pregnancy","SNOMEDCT_US"
"C0157358","Laceration of cervix - obstetric","199972004,199973009,199976001,9071004,","199973009","interruption_pregnancy","SNOMEDCT_US"
"C0157358","Laceration of cervix - obstetric","199972004,199973009,199976001,9071004,","199976001","interruption_pregnancy","SNOMEDCT_US"
"C0157358","Laceration of cervix - obstetric","199972004,199973009,199976001,9071004,","9071004","interruption_pregnancy","SNOMEDCT_US"
"C0157358","Laceration of cervix - obstetric","665.3,665.31","665.3","interruption_pregnancy","ICD9CM"
"C0157358","Laceration of cervix - obstetric","665.3,665.31","665.31","interruption_pregnancy","ICD9CM"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L3530","interruption_pregnancy","RCD2"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L3530","interruption_pregnancy","RCD"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353.","interruption_pregnancy","RCD2"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353.","interruption_pregnancy","RCD"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353.","interruption_pregnancy","RCD2"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353.","interruption_pregnancy","RCD"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353z","interruption_pregnancy","RCD2"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353z","interruption_pregnancy","RCD"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353z","interruption_pregnancy","RCD2"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L353z","interruption_pregnancy","RCD"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L3530","interruption_pregnancy","RCD2"
"C0157358","Laceration of cervix - obstetric","L353.,L3530,L353z","L3530","interruption_pregnancy","RCD"
"C0157358","Laceration of cervix - obstetric","O71.3","O71.3","interruption_pregnancy","ICD10CM"
"C0157358","Laceration of cervix - obstetric","W92009","W92009","interruption_pregnancy","ICPC2P"
"C0157359","Laceration of cervix, unspecified as to episode of care or not applicable","665.3","665.3","interruption_pregnancy","ICD9CM"
"C0157361","Laceration of cervix, postpartum condition or complication","665.34","665.34","end_of_pregnancy","ICD9CM"
"C0157362","High vaginal laceration during and after labour","665.4","665.4","end_of_pregnancy","ICD9CM"
"C0157363","High vaginal laceration, unspecified as to episode of care or not applicable","665.4","665.4","end_of_pregnancy","ICD9CM"
"C0157364","Obstetric high vaginal laceration - delivered","199979008,","199979008","end_of_pregnancy","SNOMEDCT_US"
"C0157364","Obstetric high vaginal laceration - delivered","665.41","665.41","end_of_pregnancy","ICD9CM"
"C0157364","Obstetric high vaginal laceration - delivered","L3541","L3541","end_of_pregnancy","RCD2"
"C0157364","Obstetric high vaginal laceration - delivered","L3541","L3541","end_of_pregnancy","RCD"
"C0157364","Obstetric high vaginal laceration - delivered","L3541","L3541","end_of_pregnancy","RCD2"
"C0157364","Obstetric high vaginal laceration - delivered","L3541","L3541","end_of_pregnancy","RCD"
"C0157365","High vaginal laceration, postpartum","665.44","665.44","end_of_pregnancy","ICD9CM"
"C0157373","Damage to pelvic joints and ligaments, postpartum","665.64","665.64","end_of_pregnancy","ICD9CM"
"C0157375","Pelvic hematoma, unspecified as to episode of care or not applicable","665.7","665.7","end_of_pregnancy","ICD9CM"
"C0157377","Pelvic haematoma, delivered with postpartum complication","665.72","665.72","end_of_pregnancy","ICD9CM"
"C0157378","Pelvic haematoma, postpartum","665.74","665.74","end_of_pregnancy","ICD9CM"
"C0157379","Other specified obstetric trauma","200536005,","200536005","interruption_pregnancy","SNOMEDCT_US"
"C0157379","Other specified obstetric trauma","665.8","665.8","interruption_pregnancy","ICD9CM"
"C0157379","Other specified obstetric trauma","Lyu4C","Lyu4C","interruption_pregnancy","RCD"
"C0157379","Other specified obstetric trauma","Lyu4C","Lyu4C","interruption_pregnancy","RCD2"
"C0157379","Other specified obstetric trauma","Lyu4C","Lyu4C","interruption_pregnancy","RCD"
"C0157379","Other specified obstetric trauma","Lyu4C","Lyu4C","interruption_pregnancy","RCD2"
"C0157379","Other specified obstetric trauma","O71.8","O71.8","interruption_pregnancy","ICD10CM"
"C0157380","Other specified obstetrical trauma, unspecified as to episode of care or not applicable","665.8","665.8","interruption_pregnancy","ICD9CM"
"C0157381","Other specified obstetrical trauma, delivered, with or without mention of antepartum condition","665.81","665.81","end_of_pregnancy","ICD9CM"
"C0157382","Other specified obstetrical trauma, delivered, with mention of postpartum complication","665.82","665.82","end_of_pregnancy","ICD9CM"
"C0157383","Other specified obstetrical trauma, antepartum condition or complication","665.83","665.83","end_of_pregnancy","ICD9CM"
"C0157384","Other specified obstetrical trauma, postpartum condition or complication","665.84","665.84","end_of_pregnancy","ICD9CM"
"C0157386","Unspecified obstetrical trauma, unspecified as to episode of care","665.9","665.9","interruption_pregnancy","ICD9CM"
"C0157387","Unspecified obstetrical trauma, with delivery","665.91","665.91","end_of_pregnancy","ICD9CM"
"C0157388","Unspecified obstetrical trauma, delivered, with postpartum complication","665.92","665.92","end_of_pregnancy","ICD9CM"
"C0157389","Unspecified obstetrical trauma, antepartum","665.93","665.93","end_of_pregnancy","ICD9CM"
"C0157390","Unspecified obstetrical trauma, postpartum","665.94","665.94","end_of_pregnancy","ICD9CM"
"C0157392","Third-stage postpartum hemorrhage, unspecified as to episode of care or not applicable","666","666","end_of_pregnancy","ICD9CM"
"C0157394","Other immediate postpartum hemorrhage, unspecified as to episode of care or not applicable","666.1","666.1","end_of_pregnancy","ICD9CM"
"C0157395","Other immediate postpartum hemorrhage, delivered, with mention of postpartum complication","666.12","666.12","end_of_pregnancy","ICD9CM"
"C0157398","Delayed and secondary postpartum hemorrhage, delivered, with mention of postpartum complication","666.22","666.22","end_of_pregnancy","ICD9CM"
"C0157401","Postpartum coagulation defects, unspecified as to episode of care or not applicable","666.3","666.3","end_of_pregnancy","ICD9CM"
"C0157402","Postpartum coagulation defects, delivered, with mention of postpartum complication","666.32","666.32","end_of_pregnancy","ICD9CM"
"C0157403","Postpartum coagulation defects","156242005,200029002,200032004,","200029002","end_of_pregnancy","SNOMEDCT_US"
"C0157403","Postpartum coagulation defects","156242005,200029002,200032004,","200032004","end_of_pregnancy","SNOMEDCT_US"
"C0157403","Postpartum coagulation defects","156242005,200029002,200032004,","156242005","end_of_pregnancy","SNOMEDCT_US"
"C0157403","Postpartum coagulation defects","666.3,666.34","666.3","end_of_pregnancy","ICD9CM"
"C0157403","Postpartum coagulation defects","666.3,666.34","666.34","end_of_pregnancy","ICD9CM"
"C0157403","Postpartum coagulation defects","L363.,L3630,L363z","L363z","end_of_pregnancy","RCD2"
"C0157403","Postpartum coagulation defects","L363.,L3630,L363z","L363.","end_of_pregnancy","RCD2"
"C0157403","Postpartum coagulation defects","L363.,L3630,L363z","L3630","end_of_pregnancy","RCD2"
"C0157403","Postpartum coagulation defects","O72.3","O72.3","end_of_pregnancy","ICD10CM"
"C0157403","Postpartum coagulation defects","XE0xA,L3630,L363z","L3630","end_of_pregnancy","RCD"
"C0157403","Postpartum coagulation defects","XE0xA,L3630,L363z","L363z","end_of_pregnancy","RCD"
"C0157403","Postpartum coagulation defects","XE0xA,L3630,L363z","XE0xA","end_of_pregnancy","RCD"
"C0157404","Retained placenta or membranes, without haemorrhage","667","667","end_of_pregnancy","ICD9CM"
"C0157404","Retained placenta or membranes, without haemorrhage","O73","O73","end_of_pregnancy","ICD10CM"
"C0157405","Retained placenta without hemorrhage, unspecified as to episode of care or not applicable","667","667","end_of_pregnancy","ICD9CM"
"C0157407","Retained placenta without hemorrhage, postpartum condition or complication","667.04","667.04","end_of_pregnancy","ICD9CM"
"C0157408","Retained portions of placenta AND/OR membranes without hemorrhage","111454005,","111454005","end_of_pregnancy","SNOMEDCT_US"
"C0157408","Retained portions of placenta AND/OR membranes without hemorrhage","667.1","667.1","end_of_pregnancy","ICD9CM"
"C0157408","Retained portions of placenta AND/OR membranes without hemorrhage","O73.1","O73.1","end_of_pregnancy","ICD10CM"
"C0157409","Retained portions of placenta or membranes, without hemorrhage, unspecified as to episode of care or not applicable","667.1","667.1","end_of_pregnancy","ICD9CM"
"C0157410","Retained portions of placenta or membranes, without hemorrhage, delivered, with mention of postpartum complication","667.12","667.12","end_of_pregnancy","ICD9CM"
"C0157411","Retained portions of placenta or membranes, without hemorrhage, postpartum condition or complication","667.14","667.14","end_of_pregnancy","ICD9CM"
"C0157412","Complications of the administration of anaesthetic or other sedation in labour and delivery","668","668","end_of_pregnancy","ICD9CM"
"C0157413","Pulmonary complications of anaesthesia or other sedation in labour and delivery","668","668","end_of_pregnancy","ICD9CM"
"C0157414","Pulmonary complications of anesthesia or other sedation in labor and delivery, unspecified as to episode of care or not applicable","668","668","end_of_pregnancy","ICD9CM"
"C0157415","Pulmonary complications of anesthesia or other sedation in labor and delivery, delivered, with or without mention of antepartum condition","668.01","668.01","end_of_pregnancy","ICD9CM"
"C0157416","Pulmonary complications of anesthesia or other sedation in labor and delivery, delivered, with mention of postpartum complication","668.02","668.02","end_of_pregnancy","ICD9CM"
